state,county,status,url,final_url,http_status,platform,bytes,attempts
AL,Autauga County,not_found,,,,not_found,,autaugacountyal.gov:ConnectError;autaugacounty.gov:ConnectError;co.autauga.al.us:ConnectError;autaugacountyalabama.gov:ConnectError
AL,Baldwin County,resolved,https://baldwincountyal.gov,https://baldwincountyal.gov,200,other/unknown,80084,first_try
AL,Barbour County,not_found,,,,not_found,,barbourcountyal.gov:RemoteProtocolError;barbourcounty.gov:ConnectError;co.barbour.al.us:ConnectError;barbourcountyalabama.gov:ConnectError
AL,Bibb County,not_found,,,,not_found,,bibbcountyal.gov:ConnectError;bibbcounty.gov:ConnectError;co.bibb.al.us:ConnectError;bibbcountyalabama.gov:ConnectError
AL,Blount County,resolved,https://blountcountyal.gov,https://blountcountyal.gov,200,WordPress,70397,first_try
AL,Bullock County,not_found,,,,not_found,,bullockcountyal.gov:ConnectError;bullockcounty.gov:ConnectError;co.bullock.al.us:ConnectError;bullockcountyalabama.gov:ConnectError
AL,Butler County,not_found,,,,not_found,,butlercountyal.gov:ConnectError;butlercounty.gov:ConnectError;co.butler.al.us:ConnectError;butlercountyalabama.gov:ConnectError
AL,Calhoun County,resolved,https://calhouncountyal.gov,https://calhouncountyal.gov,200,other/unknown,15962,first_try
AL,Chambers County,resolved,https://chamberscountyal.gov,https://chamberscountyal.gov,200,Joomla,48156,first_try
AL,Cherokee County,not_found,,,,not_found,,cherokeecountyal.gov:ConnectError;cherokeecounty.gov:ConnectError;co.cherokee.al.us:ConnectError;cherokeecountyalabama.gov:ConnectError
AL,Chilton County,not_found,,,,not_found,,chiltoncountyal.gov:ConnectError;chiltoncounty.gov:ConnectError;co.chilton.al.us:ConnectError;chiltoncountyalabama.gov:ConnectError
AL,Choctaw County,not_found,,,,not_found,,choctawcountyal.gov:ConnectError;choctawcounty.gov:ConnectError;co.choctaw.al.us:ConnectError;choctawcountyalabama.gov:ConnectError
AL,Clarke County,not_found,,,,not_found,,clarkecountyal.gov:ConnectError;clarkecounty.gov:403;co.clarke.al.us:ConnectError;clarkecountyalabama.gov:ConnectError
AL,Clay County,not_found,,,,not_found,,claycountyal.gov:ConnectError;claycounty.gov:ConnectError;co.clay.al.us:ConnectError;claycountyalabama.gov:ConnectError
AL,Cleburne County,not_found,,,,not_found,,cleburnecountyal.gov:ConnectError;cleburnecounty.gov:ConnectError;co.cleburne.al.us:ConnectError;cleburnecountyalabama.gov:ConnectError
AL,Coffee County,not_found,,,,not_found,,coffeecountyal.gov:ConnectError;coffeecounty.gov:ConnectError;co.coffee.al.us:401;coffeecountyalabama.gov:ConnectError
AL,Colbert County,not_found,,,,not_found,,colbertcountyal.gov:ConnectError;colbertcounty.gov:ConnectError;co.colbert.al.us:ConnectError;colbertcountyalabama.gov:ConnectError
AL,Conecuh County,not_found,,,,not_found,,conecuhcountyal.gov:ConnectError;conecuhcounty.gov:ConnectError;co.conecuh.al.us:ConnectError;conecuhcountyalabama.gov:ConnectError
AL,Coosa County,resolved,https://coosacountyal.gov,https://coosacountyal.gov/owa/auth/logon.aspx?url=https%3a%2f%2fcoosacountyal.gov%2fowa%2f&reason=0,200,other/unknown,27980,first_try
AL,Covington County,not_found,,,,not_found,,covingtoncountyal.gov:RemoteProtocolError;covingtoncounty.gov:ConnectError;co.covington.al.us:ConnectError;covingtoncountyalabama.gov:ConnectError
AL,Crenshaw County,not_found,,,,not_found,,crenshawcountyal.gov:ConnectError;crenshawcounty.gov:ConnectError;co.crenshaw.al.us:ConnectError;crenshawcountyalabama.gov:ConnectError
AL,Cullman County,resolved,https://co.cullman.al.us,https://co.cullman.al.us,200,other/unknown,16311,cullmancountyal.gov:ConnectError;cullmancounty.gov:ConnectError
AL,Dale County,resolved,https://dalecountyal.gov,https://dalecountyal.gov,200,DotNetNuke,52443,first_try
AL,Dallas County,not_found,,,,not_found,,dallascountyal.gov:ConnectError;dallascounty.gov:ConnectError;co.dallas.al.us:ConnectError;dallascountyalabama.gov:ConnectError
AL,DeKalb County,not_found,,,,not_found,,dekalbcountyal.gov:ConnectError;dekalbcounty.gov:ConnectError;co.dekalb.al.us:ConnectError;dekalbcountyalabama.gov:ConnectError
AL,Elmore County,not_found,,,,not_found,,elmorecountyal.gov:ConnectError;elmorecounty.gov:ConnectError;co.elmore.al.us:ConnectError;elmorecountyalabama.gov:ConnectError
AL,Escambia County,resolved,https://escambiacountyal.gov,https://www.escambiacountyal.gov/,200,Revize,58867,first_try
AL,Etowah County,not_found,,,,not_found,,etowahcountyal.gov:ConnectError;etowahcounty.gov:ConnectError;co.etowah.al.us:ConnectError;etowahcountyalabama.gov:ConnectError
AL,Fayette County,not_found,,,,not_found,,fayettecountyal.gov:ConnectError;fayettecounty.gov:ConnectError;co.fayette.al.us:ConnectError;fayettecountyalabama.gov:ConnectError
AL,Franklin County,not_found,,,,not_found,,franklincountyal.gov:ConnectError;franklincounty.gov:ConnectError;co.franklin.al.us:ConnectError;franklincountyalabama.gov:ConnectError
AL,Geneva County,resolved,https://genevacountyal.gov,https://genevacountyal.gov,200,WordPress,110541,first_try
AL,Greene County,not_found,,,,not_found,,greenecountyal.gov:ConnectError;greenecounty.gov:ConnectError;co.greene.al.us:ConnectError;greenecountyalabama.gov:ConnectError
AL,Hale County,resolved,https://halecountyal.gov,https://www.halecountyal.gov/,200,Drupal,27199,first_try
AL,Henry County,not_found,,,,not_found,,henrycountyal.gov:ConnectError;henrycounty.gov:ConnectError;co.henry.al.us:ConnectError;henrycountyalabama.gov:ConnectError
AL,Houston County,resolved,https://houstoncountyal.gov,https://houstoncountyal.gov,200,WordPress,21763,first_try
AL,Jackson County,resolved,https://jacksoncountyal.gov,https://jacksoncountyal.gov,200,CivicPlus,96318,first_try
AL,Jefferson County,not_found,,,,not_found,,jeffersoncountyal.gov:ConnectError;jeffersoncounty.gov:ConnectError;co.jefferson.al.us:ConnectError;jeffersoncountyalabama.gov:ConnectError
AL,Lamar County,not_found,,,,not_found,,lamarcountyal.gov:403;lamarcounty.gov:ConnectError;co.lamar.al.us:ConnectError;lamarcountyalabama.gov:ConnectError
AL,Lauderdale County,resolved,https://lauderdalecountyal.gov,https://www.lauderdalecountyal.gov/Default.asp,200,other/unknown,27111,first_try
AL,Lawrence County,not_found,,,,not_found,,lawrencecountyal.gov:wrong_county;lawrencecounty.gov:ConnectError;co.lawrence.al.us:ConnectError;lawrencecountyalabama.gov:ConnectError
AL,Lee County,not_found,,,,not_found,,leecountyal.gov:ConnectError;leecounty.gov:ConnectError;co.lee.al.us:ConnectError;leecountyalabama.gov:ConnectError
AL,Limestone County,not_found,,,,not_found,,limestonecountyal.gov:ConnectError;limestonecounty.gov:ConnectError;co.limestone.al.us:ConnectError;limestonecountyalabama.gov:ConnectError
AL,Lowndes County,not_found,,,,not_found,,lowndescountyal.gov:ConnectError;lowndescounty.gov:ConnectError;co.lowndes.al.us:ConnectError;lowndescountyalabama.gov:ConnectError
AL,Macon County,not_found,,,,not_found,,maconcountyal.gov:ConnectError;maconcounty.gov:ConnectError;co.macon.al.us:ConnectError;maconcountyalabama.gov:ConnectError
AL,Madison County,not_found,,,,not_found,,madisoncountyal.gov:403;madisoncounty.gov:ConnectError;co.madison.al.us:ConnectError;madisoncountyalabama.gov:ConnectError
AL,Marengo County,not_found,,,,not_found,,marengocountyal.gov:ConnectError;marengocounty.gov:ConnectError;co.marengo.al.us:ConnectError;marengocountyalabama.gov:ConnectError
AL,Marion County,not_found,,,,not_found,,marioncountyal.gov:ConnectError;marioncounty.gov:ConnectError;co.marion.al.us:ConnectError;marioncountyalabama.gov:ConnectError
AL,Marshall County,not_found,,,,not_found,,marshallcountyal.gov:ConnectError;marshallcounty.gov:ConnectError;co.marshall.al.us:ConnectError;marshallcountyalabama.gov:ConnectError
AL,Mobile County,resolved,https://mobilecountyal.gov,https://www.mobilecountyal.gov/,200,other/unknown,47741,first_try
AL,Monroe County,resolved,https://monroecounty.gov,https://www.monroecounty.gov/,200,other/unknown,111192,monroecountyal.gov:ConnectError
AL,Montgomery County,not_found,,,,not_found,,montgomerycountyal.gov:403;montgomerycounty.gov:ConnectError;co.montgomery.al.us:ConnectError;montgomerycountyalabama.gov:ConnectError
AL,Morgan County,not_found,,,,not_found,,morgancountyal.gov:ConnectError;morgancounty.gov:ConnectError;co.morgan.al.us:ConnectTimeout;morgancountyalabama.gov:ConnectError
AL,Perry County,not_found,,,,not_found,,perrycountyal.gov:403;perrycounty.gov:ConnectError;co.perry.al.us:ConnectError;perrycountyalabama.gov:ConnectError
AL,Pickens County,not_found,,,,not_found,,pickenscountyal.gov:ConnectError;pickenscounty.gov:ConnectError;co.pickens.al.us:ConnectError;pickenscountyalabama.gov:ConnectError
AL,Pike County,not_found,,,,not_found,,pikecountyal.gov:ConnectError;pikecounty.gov:ConnectError;co.pike.al.us:ConnectError;pikecountyalabama.gov:ConnectError
AL,Randolph County,resolved,https://randolphcountyal.gov,https://randolphcountyal.gov,200,WordPress,87954,first_try
AL,Russell County,resolved,https://russellcountyal.gov,https://russellcountyal.gov,200,Revize,100400,first_try
AL,Shelby County,not_found,,,,not_found,,shelbycountyal.gov:ConnectError;shelbycounty.gov:ConnectError;co.shelby.al.us:ConnectError;shelbycountyalabama.gov:ConnectError
AL,St. Clair County,not_found,,,,not_found,,stclaircountyal.gov:ConnectError;stclaircounty.gov:ConnectError;co.stclair.al.us:ConnectError;stclaircountyalabama.gov:ConnectError
AL,Sumter County,not_found,,,,not_found,,sumtercountyal.gov:ConnectError;sumtercounty.gov:ConnectError;co.sumter.al.us:ConnectError;sumtercountyalabama.gov:ConnectError
AL,Talladega County,not_found,,,,not_found,,talladegacountyal.gov:ConnectError;talladegacounty.gov:ConnectError;co.talladega.al.us:ConnectError;talladegacountyalabama.gov:ConnectError
AL,Tallapoosa County,not_found,,,,not_found,,tallapoosacountyal.gov:ConnectError;tallapoosacounty.gov:ConnectError;co.tallapoosa.al.us:ConnectError;tallapoosacountyalabama.gov:ConnectError
AL,Tuscaloosa County,not_found,,,,not_found,,tuscaloosacountyal.gov:ConnectError;tuscaloosacounty.gov:ConnectError;co.tuscaloosa.al.us:ConnectError;tuscaloosacountyalabama.gov:ConnectError
AL,Walker County,not_found,,,,not_found,,walkercountyal.gov:ConnectError;walkercounty.gov:ConnectError;co.walker.al.us:ConnectError;walkercountyalabama.gov:ConnectError
AL,Washington County,not_found,,,,not_found,,washingtoncountyal.gov:ConnectError;washingtoncounty.gov:ConnectError;co.washington.al.us:ConnectError;washingtoncountyalabama.gov:ConnectError
AL,Wilcox County,not_found,,,,not_found,,wilcoxcountyal.gov:ConnectError;wilcoxcounty.gov:ConnectError;co.wilcox.al.us:ConnectError;wilcoxcountyalabama.gov:ConnectError
AL,Winston County,not_found,,,,not_found,,winstoncountyal.gov:ConnectError;winstoncounty.gov:ConnectError;co.winston.al.us:ConnectError;winstoncountyalabama.gov:ConnectError
AR,Arkansas County,not_found,,,,not_found,,arkansascountyar.gov:ConnectError;co.arkansas.ar.us:ConnectError;arkansascounty.org:ConnectError;arkansascountyarkansas.gov:ConnectError
AR,Ashley County,not_found,,,,not_found,,ashleycountyar.gov:ConnectError;co.ashley.ar.us:ConnectError;ashleycounty.org:ConnectError;ashleycountyarkansas.gov:ConnectError
AR,Baxter County,resolved,https://baxtercountyar.gov,https://baxtercountyar.gov,200,other/unknown,60915,first_try
AR,Benton County,not_found,,,,not_found,,bentoncountyar.gov:403;co.benton.ar.us:ConnectError;bentoncounty.org:wrong_county;bentoncountyarkansas.gov:ConnectError
AR,Boone County,not_found,,,,not_found,,boonecountyar.gov:ConnectError;co.boone.ar.us:ConnectError;boonecounty.org:wrong_county;boonecountyarkansas.gov:ConnectError
AR,Bradley County,not_found,,,,not_found,,bradleycountyar.gov:ConnectError;co.bradley.ar.us:ConnectError;bradleycounty.org:wrong_county;bradleycountyarkansas.gov:ConnectError
AR,Calhoun County,resolved,https://calhouncounty.org,https://calhouncounty.org,200,other/unknown,15962,calhouncountyar.gov:wrong_county;co.calhoun.ar.us:ConnectError
AR,Carroll County,not_found,,,,not_found,,carrollcountyar.gov:ConnectError;co.carroll.ar.us:ConnectError;carrollcounty.org:ConnectError;carrollcountyarkansas.gov:ConnectError
AR,Chicot County,not_found,,,,not_found,,chicotcountyar.gov:ConnectError;co.chicot.ar.us:ConnectError;chicotcounty.org:wrong_county;chicotcountyarkansas.gov:ConnectError
AR,Clark County,resolved,https://clarkcountyar.gov,https://clarkcountyar.gov,200,WordPress,151570,first_try
AR,Clay County,not_found,,,,not_found,,claycountyar.gov:ConnectError;co.clay.ar.us:ConnectError;claycounty.org:wrong_county;claycountyarkansas.gov:ConnectError
AR,Cleburne County,not_found,,,,not_found,,cleburnecountyar.gov:ConnectError;co.cleburne.ar.us:ConnectError;cleburnecounty.org:ConnectError;cleburnecountyarkansas.gov:ConnectError
AR,Cleveland County,not_found,,,,not_found,,clevelandcountyar.gov:ConnectError;co.cleveland.ar.us:ConnectError;clevelandcounty.org:wrong_county;clevelandcountyarkansas.gov:ConnectError
AR,Columbia County,resolved,https://columbiacounty.org,https://columbiacounty.org,200,other/unknown,1076,columbiacountyar.gov:ConnectError;co.columbia.ar.us:ConnectError
AR,Conway County,not_found,,,,not_found,,conwaycountyar.gov:ConnectError;co.conway.ar.us:ConnectError;conwaycounty.org:wrong_county;conwaycountyarkansas.gov:ConnectError
AR,Craighead County,resolved,https://craigheadcountyar.gov,https://craigheadcountyar.gov,200,other/unknown,61749,first_try
AR,Crawford County,resolved,https://crawfordcountyar.gov,https://crawfordcountyar.gov,200,other/unknown,32889,first_try
AR,Crittenden County,not_found,,,,not_found,,crittendencountyar.gov:ConnectError;co.crittenden.ar.us:ConnectError;crittendencounty.org:ConnectTimeout;crittendencountyarkansas.gov:ConnectError
AR,Cross County,not_found,,,,not_found,,crosscountyar.gov:ConnectError;co.cross.ar.us:ConnectError;crosscounty.org:wrong_county;crosscountyarkansas.gov:ConnectError
AR,Dallas County,resolved,https://dallascounty.org,https://dallascounty.org,200,other/unknown,58247,dallascountyar.gov:ConnectError;co.dallas.ar.us:ConnectError
AR,Desha County,not_found,,,,not_found,,deshacountyar.gov:ConnectError;co.desha.ar.us:ConnectError;deshacounty.org:403;deshacountyarkansas.gov:ConnectError
AR,Drew County,not_found,,,,not_found,,drewcountyar.gov:ConnectError;co.drew.ar.us:ConnectError;drewcounty.org:ConnectError;drewcountyarkansas.gov:ConnectError
AR,Faulkner County,resolved,https://faulknercountyar.gov,https://www.faulknercountyar.gov/,200,WordPress,383799,first_try
AR,Franklin County,resolved,https://franklincountyar.gov,https://franklincountyar.gov,200,WordPress,315419,first_try
AR,Fulton County,resolved,https://fultoncountyar.gov,https://www.fultoncountyar.gov/,200,other/unknown,43358,first_try
AR,Garland County,not_found,,,,not_found,,garlandcountyar.gov:ConnectError;co.garland.ar.us:ConnectError;garlandcounty.org:RemoteProtocolError;garlandcountyarkansas.gov:ConnectError
AR,Grant County,resolved,https://grantcounty.org,https://grantcounty.org,200,WordPress,521016,grantcountyar.gov:ConnectError;co.grant.ar.us:ConnectError
AR,Greene County,not_found,,,,not_found,,greenecountyar.gov:ConnectError;co.greene.ar.us:ConnectError;greenecounty.org:ConnectTimeout;greenecountyarkansas.gov:ConnectError
AR,Hempstead County,not_found,,,,not_found,,hempsteadcountyar.gov:ConnectError;co.hempstead.ar.us:ConnectError;hempsteadcounty.org:wrong_county;hempsteadcountyarkansas.gov:ConnectError
AR,Hot Spring County,resolved,https://hotspringcounty.org,https://hotspringcounty.org,200,WordPress,153332,hotspringcountyar.gov:ConnectError;co.hotspring.ar.us:ConnectError
AR,Howard County,not_found,,,,not_found,,howardcountyar.gov:ConnectError;co.howard.ar.us:ConnectError;howardcounty.org:ConnectError;howardcountyarkansas.gov:ConnectError
AR,Independence County,not_found,,,,not_found,,independencecountyar.gov:ConnectError;co.independence.ar.us:ConnectError;independencecounty.org:ConnectError;independencecountyarkansas.gov:ConnectError
AR,Izard County,not_found,,,,not_found,,izardcountyar.gov:ConnectError;co.izard.ar.us:ConnectError;izardcounty.org:wrong_county;izardcountyarkansas.gov:ConnectError
AR,Jackson County,resolved,https://jacksoncounty.org,https://jacksoncounty.org,200,other/unknown,387,jacksoncountyar.gov:ConnectError;co.jackson.ar.us:ConnectError
AR,Jefferson County,resolved,https://jeffersoncounty.org,https://jeffersoncounty.org,200,other/unknown,29363,jeffersoncountyar.gov:403;co.jefferson.ar.us:ConnectError
AR,Johnson County,not_found,,,,not_found,,johnsoncountyar.gov:ConnectError;co.johnson.ar.us:ConnectError;johnsoncounty.org:wrong_county;johnsoncountyarkansas.gov:ConnectError
AR,Lafayette County,not_found,,,,not_found,,lafayettecountyar.gov:ConnectError;co.lafayette.ar.us:ConnectError;lafayettecounty.org:wrong_county;lafayettecountyarkansas.gov:ConnectError
AR,Lawrence County,resolved,https://lawrencecounty.org,https://lawrencecounty.org,200,WordPress,142815,lawrencecountyar.gov:ConnectError;co.lawrence.ar.us:ConnectError
AR,Lee County,resolved,https://leecountyar.gov,https://leecountyar.gov,200,other/unknown,90201,first_try
AR,Lincoln County,not_found,,,,not_found,,lincolncountyar.gov:ConnectError;co.lincoln.ar.us:ConnectError;lincolncounty.org:ConnectTimeout;lincolncountyarkansas.gov:ConnectError
AR,Little River County,not_found,,,,not_found,,littlerivercountyar.gov:ConnectError;co.littleriver.ar.us:ConnectError;littlerivercounty.org:wrong_county;littlerivercountyarkansas.gov:ConnectError
AR,Logan County,not_found,,,,not_found,,logancountyar.gov:ConnectError;co.logan.ar.us:ConnectError;logancounty.org:ConnectError;logancountyarkansas.gov:ConnectError
AR,Lonoke County,not_found,,,,not_found,,lonokecountyar.gov:ConnectError;co.lonoke.ar.us:ConnectError;lonokecounty.org:ConnectError;lonokecountyarkansas.gov:ConnectError
AR,Madison County,resolved,https://madisoncountyar.gov,https://madisoncountyar.gov,200,other/unknown,16937,first_try
AR,Marion County,resolved,https://marioncounty.org,https://synergytech.com/buy-domain/marioncounty.org?redirected=true,200,Streamline,60091,marioncountyar.gov:ConnectError;co.marion.ar.us:ConnectError
AR,Miller County,resolved,https://millercountyar.gov,https://millercountyar.gov,200,WordPress,189237,first_try
AR,Mississippi County,not_found,,,,not_found,,mississippicountyar.gov:ConnectError;co.mississippi.ar.us:ConnectError;mississippicounty.org:ConnectError;mississippicountyarkansas.gov:ConnectError
AR,Monroe County,not_found,,,,not_found,,monroecountyar.gov:ConnectError;co.monroe.ar.us:ConnectError;monroecounty.org:wrong_county;monroecountyarkansas.gov:ConnectError
AR,Montgomery County,resolved,https://montgomerycounty.org,https://montgomerycounty.org,200,Granicus,62475,montgomerycountyar.gov:ConnectError;co.montgomery.ar.us:ConnectError
AR,Nevada County,not_found,,,,not_found,,nevadacountyar.gov:ConnectError;co.nevada.ar.us:ConnectError;nevadacounty.org:wrong_county;nevadacountyarkansas.gov:ConnectError
AR,Newton County,not_found,,,,not_found,,newtoncountyar.gov:ConnectError;co.newton.ar.us:ConnectError;newtoncounty.org:ConnectError;newtoncountyarkansas.gov:ConnectError
AR,Ouachita County,resolved,https://ouachitacounty.org,https://www.explorecamden.com/o/ouachitacounty/,200,other/unknown,1117636,ouachitacountyar.gov:ConnectError;co.ouachita.ar.us:ConnectError
AR,Perry County,not_found,,,,not_found,,perrycountyar.gov:ConnectError;co.perry.ar.us:ConnectError;perrycounty.org:wrong_county;perrycountyarkansas.gov:ConnectError
AR,Phillips County,resolved,https://phillipscounty.org,https://www.phillipscounty.org/,200,Streamline,208488,phillipscountyar.gov:ConnectError;co.phillips.ar.us:ConnectError
AR,Pike County,not_found,,,,not_found,,pikecountyar.gov:ConnectError;co.pike.ar.us:ConnectError;pikecounty.org:ConnectError;pikecountyarkansas.gov:ConnectError
AR,Poinsett County,not_found,,,,not_found,,poinsettcountyar.gov:ConnectError;co.poinsett.ar.us:ConnectError;poinsettcounty.org:ConnectError;poinsettcountyarkansas.gov:ConnectError
AR,Polk County,resolved,https://polkcounty.org,https://polkcounty.org,200,other/unknown,49999,polkcountyar.gov:ConnectError;co.polk.ar.us:ConnectError
AR,Pope County,resolved,https://popecountyar.gov,https://www.popecountyar.gov/,200,other/unknown,45459,first_try
AR,Prairie County,resolved,https://prairiecounty.org,https://prairiecounty.org,200,Drupal,17640,prairiecountyar.gov:ConnectError;co.prairie.ar.us:ConnectError
AR,Pulaski County,resolved,https://pulaskicounty.org,https://pulaskicounty.org,200,other/unknown,120910,pulaskicountyar.gov:ConnectError;co.pulaski.ar.us:ConnectError
AR,Randolph County,not_found,,,,not_found,,randolphcountyar.gov:ConnectError;co.randolph.ar.us:ConnectError;randolphcounty.org:ConnectError;randolphcountyarkansas.gov:ConnectError
AR,Saline County,resolved,https://salinecounty.org,https://salinecounty.org,200,Revize,59193,salinecountyar.gov:ConnectError;co.saline.ar.us:ConnectError
AR,Scott County,not_found,,,,not_found,,scottcountyar.gov:ConnectError;co.scott.ar.us:ConnectError;scottcounty.org:RemoteProtocolError;scottcountyarkansas.gov:ConnectError
AR,Searcy County,not_found,,,,not_found,,searcycountyar.gov:ConnectError;co.searcy.ar.us:ConnectError;searcycounty.org:wrong_county;searcycountyarkansas.gov:ConnectError
AR,Sebastian County,resolved,https://sebastiancountyar.gov,https://sebastiancountyar.gov,200,DotNetNuke,104537,first_try
AR,Sevier County,not_found,,,,not_found,,seviercountyar.gov:503;co.sevier.ar.us:ConnectError;seviercounty.org:wrong_county;seviercountyarkansas.gov:ConnectError
AR,Sharp County,not_found,,,,not_found,,sharpcountyar.gov:ConnectError;co.sharp.ar.us:ConnectError;sharpcounty.org:403;sharpcountyarkansas.gov:ConnectError
AR,St. Francis County,resolved,https://stfranciscountyar.gov,https://stfranciscountyar.gov,200,WordPress,70336,first_try
AR,Stone County,resolved,https://stonecountyar.gov,https://www.stonecountyar.gov/,200,other/unknown,25654,first_try
AR,Union County,resolved,https://unioncountyar.gov,https://unioncountyar.gov,200,other/unknown,10237,first_try
AR,Van Buren County,resolved,https://vanburencountyar.gov,https://www.vanburencountyar.gov/,200,Squarespace,245852,first_try
AR,Washington County,not_found,,,,not_found,,washingtoncountyar.gov:403;co.washington.ar.us:ConnectError;washingtoncounty.org:wrong_county;washingtoncountyarkansas.gov:ConnectError
AR,White County,not_found,,,,not_found,,whitecountyar.gov:ConnectError;co.white.ar.us:ConnectError;whitecounty.org:ConnectError;whitecountyarkansas.gov:ConnectError
AR,Woodruff County,resolved,https://woodruffcountyar.gov,https://www.woodruffcountyar.gov/,200,other/unknown,37807,first_try
AR,Yell County,resolved,https://yellcountyar.gov,https://yellcountyar.gov,200,WordPress,480184,first_try
FL,Alachua County,not_found,,,,not_found,,alachuacountyfl.gov:ConnectTimeout;alachuacounty.gov:404;alachuafl.gov:ConnectError;co.alachua.fl.us:ConnectError
FL,Baker County,resolved,https://bakerfl.gov,https://bakerfl.gov,200,other/unknown,15777,bakercountyfl.gov:ConnectError;bakercounty.gov:ConnectError
FL,Bay County,resolved,https://baycountyfl.gov,https://www.baycountyfl.gov/,200,CivicPlus,219242,first_try
FL,Bradford County,resolved,https://bradfordcountyfl.gov,https://bradfordcountyfl.gov,200,WordPress,179460,first_try
FL,Brevard County,not_found,,,,not_found,,brevardcountyfl.gov:ConnectError;brevardcounty.gov:ConnectError;brevardfl.gov:403;co.brevard.fl.us:ConnectError
FL,Broward County,not_found,,,,not_found,,browardcountyfl.gov:ConnectError;browardcounty.gov:ConnectError;browardfl.gov:ConnectError;co.broward.fl.us:503
FL,Calhoun County,resolved,https://calhouncountyfl.gov,https://www.calhouncountyfl.gov/,200,WordPress,201661,first_try
FL,Charlotte County,resolved,https://charlottecountyfl.gov,https://www.charlottecountyfl.gov/,200,Granicus,90570,first_try
FL,Citrus County,resolved,https://citruscounty.gov,https://www.citruscounty.gov/,200,Revize,96937,citruscountyfl.gov:ConnectError
FL,Clay County,not_found,,,,not_found,,claycountyfl.gov:ConnectError;claycounty.gov:ConnectError;clayfl.gov:ConnectError;co.clay.fl.us:ConnectError
FL,Collier County,not_found,,,,not_found,,colliercountyfl.gov:403;colliercounty.gov:ConnectError;collierfl.gov:ConnectError;co.collier.fl.us:ConnectError
FL,Columbia County,not_found,,,,not_found,,columbiacountyfl.gov:ConnectError;columbiacounty.gov:ConnectError;columbiafl.gov:ConnectError;co.columbia.fl.us:ConnectError
FL,DeSoto County,not_found,,,,not_found,,desotocountyfl.gov:ConnectError;desotocounty.gov:ConnectError;desotofl.gov:ConnectError;co.desoto.fl.us:ConnectTimeout
FL,Dixie County,not_found,,,,not_found,,dixiecountyfl.gov:ConnectError;dixiecounty.gov:ConnectError;dixiefl.gov:ConnectError;co.dixie.fl.us:ConnectError
FL,Duval County,not_found,,,,not_found,,duvalcountyfl.gov:ConnectError;duvalcounty.gov:ConnectError;duvalfl.gov:ConnectError;co.duval.fl.us:ConnectError
FL,Escambia County,not_found,,,,not_found,,escambiacountyfl.gov:ConnectError;escambiacounty.gov:ConnectError;escambiafl.gov:ConnectError;co.escambia.fl.us:ConnectError
FL,Flagler County,not_found,,,,not_found,,flaglercountyfl.gov:ConnectError;flaglercounty.gov:403;flaglerfl.gov:ConnectError;co.flagler.fl.us:ConnectError
FL,Franklin County,not_found,,,,not_found,,franklincountyfl.gov:ConnectError;franklincounty.gov:ConnectError;franklinfl.gov:ConnectError;co.franklin.fl.us:ConnectError
FL,Gadsden County,not_found,,,,not_found,,gadsdencountyfl.gov:403;gadsdencounty.gov:ConnectError;gadsdenfl.gov:ConnectError;co.gadsden.fl.us:ConnectTimeout
FL,Gilchrist County,not_found,,,,not_found,,gilchristcountyfl.gov:ConnectError;gilchristcounty.gov:ConnectError;gilchristfl.gov:ConnectError;co.gilchrist.fl.us:ConnectError
FL,Glades County,not_found,,,,not_found,,gladescountyfl.gov:ConnectError;gladescounty.gov:ConnectError;gladesfl.gov:ConnectError;co.glades.fl.us:ConnectError
FL,Gulf County,not_found,,,,not_found,,gulfcountyfl.gov:ConnectError;gulfcounty.gov:ConnectError;gulffl.gov:ConnectError;co.gulf.fl.us:ConnectError
FL,Hamilton County,not_found,,,,not_found,,hamiltoncountyfl.gov:ConnectError;hamiltoncounty.gov:ConnectError;hamiltonfl.gov:ConnectError;co.hamilton.fl.us:ConnectError
FL,Hardee County,resolved,https://hardeecountyfl.gov,https://www.hardeecountyfl.gov/,200,other/unknown,193548,first_try
FL,Hendry County,not_found,,,,not_found,,hendrycountyfl.gov:ConnectError;hendrycounty.gov:ConnectError;hendryfl.gov:ConnectError;co.hendry.fl.us:ConnectError
FL,Hernando County,not_found,,,,not_found,,hernandocountyfl.gov:ConnectError;hernandocounty.gov:ConnectError;hernandofl.gov:ConnectError;co.hernando.fl.us:ConnectError
FL,Highlands County,resolved,https://highlandsfl.gov,https://highlandsfl.gov,200,Revize,194282,highlandscountyfl.gov:ConnectError;highlandscounty.gov:ConnectError
FL,Hillsborough County,not_found,,,,not_found,,hillsboroughcountyfl.gov:ConnectError;hillsboroughcounty.gov:ConnectError;hillsboroughfl.gov:ConnectError;co.hillsborough.fl.us:ConnectError
FL,Holmes County,not_found,,,,not_found,,holmescountyfl.gov:ConnectError;holmescounty.gov:ConnectError;holmesfl.gov:ConnectError;co.holmes.fl.us:ConnectError
FL,Indian River County,not_found,,,,not_found,,indianrivercountyfl.gov:ConnectError;indianrivercounty.gov:ConnectError;indianriverfl.gov:ConnectError;co.indianriver.fl.us:ConnectError
FL,Jackson County,resolved,https://jacksoncountyfl.gov,https://www.jacksoncountyfl.gov/,200,WordPress,108439,first_try
FL,Jefferson County,resolved,https://jeffersoncountyfl.gov,https://jeffersoncountyfl.gov,200,WordPress,285342,first_try
