county,batch,page_type,url,external,notes
St. Johns,1,elections,https://www.votesjc.gov/election-dates,false,"found via link ""Election Dates"" score=25"
St. Johns,1,polling,https://www.votesjc.gov/find-my-polling-place,false,"found via ""Find My Polling Place"" score=50"
St. Johns,1,early_voting,https://www.votesjc.gov/2026,false,no standing early_voting page; using per-election hub page (shared with other types) — review
St. Johns,1,results,https://www.votesjc.gov/election-results,false,"found via ""Election Results"" score=22"
St. Lucie,1,elections,https://www.stlucievotes.gov/election/index.php,false,"found via link ""Election Information"" score=21"
St. Lucie,1,polling,https://www.stlucievotes.gov/voter_information/find_my_precinct.php,false,"found via ""Find my Precinct"" score=18"
St. Lucie,1,early_voting,https://www.stlucievotes.gov/public_records/public_notices/early_voting_election_dates.php,false,"found via ""Early Voting & Election Dates"" score=12"
St. Lucie,1,results,https://www.stlucievotes.gov/enr.php,false,"found via ""Election Results"" score=22"
Sumter,1,elections,https://elections.sumtercountyfl.gov/163/Upcoming-Election-Information,false,"found via link ""Upcoming Election Info"" score=20"
Sumter,1,polling,https://elections.sumtercountyfl.gov/199/Election-Day,false,"found via ""Find Your Polling Location"" score=22"
Sumter,1,early_voting,https://elections.sumtercountyfl.gov/200/Early-Voting,false,"found via ""Find an Early Voting Location"" score=27"
Sumter,1,results,https://elections.sumtercountyfl.gov/228/2026-Election-Canvassing-Schedules,false,"found via ""2026 Election Canvassing Schedules"" score=5 (weak match — review)"
Suwannee,1,elections,https://www.suwanneevotes.com/events/mail-ballot-send-deadline-for-domestic-voters-general-election/,false,"found via link ""Sep 24, 2026 Mail Ballot ‘Send’ Deadline"" score=10"
Suwannee,1,polling,https://www.suwanneevotes.com/where-to-vote-in-person/,false,"found via ""Where to Vote in Person"" score=12"
Suwannee,1,early_voting,https://www.suwanneevotes.com/vote-early/,false,"found via ""Early Voting"" score=17"
